gene_callers_id	source	accession	function	e_value
1343	COG20_CATEGORY	C	Energy production and conversion	0
1344	COG20_FUNCTION	COG3218	ABC-type uncharacterized transport system, auxiliary component (PDB:2IQI)	1.1e-18
1344	COG20_CATEGORY	R	General function prediction only	0
1345	COG20_FUNCTION	COG1164	Oligoendopeptidase F (PepF) (PDB:3CE2)	1.4e-203
1345	COG20_CATEGORY	E	Amino acid transport and metabolism	0
1347	COG20_FUNCTION	COG3288	NAD/NADP transhydrogenase alpha subunit (PntA) (PDB:1F8G)	3.6e-116
1347	COG20_CATEGORY	C	Energy production and conversion	0
1348	COG20_FUNCTION	COG3288	NAD/NADP transhydrogenase alpha subunit (PntA) (PDB:1F8G)	2.8e-32
1348	COG20_CATEGORY	C	Energy production and conversion	0
1349	COG20_FUNCTION	COG1282	NAD/NADP transhydrogenase beta subunit (PntB) (PDB:1D4O)	1.3e-197
1349	COG20_CATEGORY	C	Energy production and conversion	0
1351	COG20_FUNCTION	COG0828	Ribosomal protein S21 (RpsU) (PDB:4V4H)	1.4e-24
1351	COG20_CATEGORY	J	Translation, ribosomal structure and biogenesis	0
1351	COG20_PATHWAY	COG0828	Ribosome 30S subunit	1.4e-24
1352	COG20_FUNCTION	COG0026	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase) (PurK) (PDB:1B6R)	7e-92
1352	COG20_CATEGORY	F	Nucleotide transport and metabolism	0
1352	COG20_PATHWAY	COG0026	Purine biosynthesis	7e-92
1353	COG20_FUNCTION	COG4166	ABC-type oligopeptide transport system, periplasmic component (OppA) (PDB:1B05)	3.9e-212
1353	COG20_CATEGORY	E	Amino acid transport and metabolism	0
1354	COG20_FUNCTION	COG0601	ABC-type dipeptide/oligopeptide/nickel transport system, permease component (DppB)	2.1e-127
1354	COG20_CATEGORY	E!!!P	Amino acid transport and metabolism!!!Inorganic ion transport and metabolism	0
1355	COG20_FUNCTION	COG1173	ABC-type dipeptide/oligopeptide/nickel transport system, permease component (DppC)	4.4e-104
1355	COG20_CATEGORY	E!!!P	Amino acid transport and metabolism!!!Inorganic ion transport and metabolism	0
1356	COG20_FUNCTION	COG0642	Signal transduction histidine kinase (BaeS) (PDB:1JOY)	2.1e-104
1356	COG20_CATEGORY	T	Signal transduction mechanisms	0
1357	COG20_FUNCTION	COG0036	Pentose-5-phosphate-3-epimerase (Rpe) (PDB:1H1Y)	2.1e-81
1357	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1357	COG20_PATHWAY	COG0036	Pentose phosphate pathway	2.1e-81
1358	COG20_FUNCTION	COG2847!!!COG4549	Copper(I)-binding protein (PDB:1X9L)!!!Uncharacterized conserved protein YcnI, contains cohesin/reeler-like domain (YcnI) (PDB:3ESM)	5.9e-24
1358	COG20_CATEGORY	P!!!S	Inorganic ion transport and metabolism!!!Function unknown	0
1360	COG20_FUNCTION	COG3326	Uncharacterized membrane protein YsdA, DUF1294 family (YsdA)	6.3e-17
1360	COG20_CATEGORY	S	Function unknown	0
1361	COG20_FUNCTION	COG1391	Glutamine synthetase adenylyltransferase (GlnE1) (PDB:1V4A)	2e-235
1361	COG20_CATEGORY	O	Posttranslational modification, protein turnover, chaperones	0
1362	COG20_FUNCTION	COG3088	Cytochrome c-type biogenesis protein CcmH/NrfF (NrfF) (PDB:2HL7)	1.5e-11
1362	COG20_CATEGORY	C!!!O	Energy production and conversion!!!Posttranslational modification, protein turnover, chaperones	0
1363	COG20_FUNCTION	COG1138	Cytochrome c biogenesis protein CcmF (CcmF)	5.4e-184
1363	COG20_CATEGORY	C!!!O	Energy production and conversion!!!Posttranslational modification, protein turnover, chaperones	0
1364	COG20_FUNCTION	COG2332	Cytochrome c biogenesis protein CcmE (CcmE) (PDB:1J6Q)	5e-37
1364	COG20_CATEGORY	C!!!O	Energy production and conversion!!!Posttranslational modification, protein turnover, chaperones	0
1365	COG20_FUNCTION	COG4235	Cytochrome c-type biogenesis protein CcmH/NrfG (NrfG)	8.5e-17
1365	COG20_CATEGORY	C!!!O	Energy production and conversion!!!Posttranslational modification, protein turnover, chaperones	0
1367	COG20_FUNCTION	COG1049	Aconitase B (AcnB) (PDB:1L5J)	0
1367	COG20_CATEGORY	C	Energy production and conversion	0
1367	COG20_PATHWAY	COG1049	TCA cycle	0
1368	COG20_FUNCTION	COG0433	Archaeal DNA helicase HerA or a related bacterial ATPase, contains HAS-barrel and ATPase domains (HerA) (PDB:4D2I)	3e-109
1368	COG20_CATEGORY	L	Replication, recombination and repair	0
1370	COG20_FUNCTION	COG1884!!!COG2185	Methylmalonyl-CoA mutase, N-terminal domain/subunit (Sbm) (PDB:6OXC)!!!Methylmalonyl-CoA mutase, C-terminal domain/subunit (cobalamin-binding) (Sbm) (PDB:1B1A)	8.1e-70
1370	COG20_CATEGORY	I!!!I	Lipid transport and metabolism!!!Lipid transport and metabolism	0
1371	COG20_FUNCTION	COG1884!!!COG2185	Methylmalonyl-CoA mutase, N-terminal domain/subunit (Sbm) (PDB:6OXC)!!!Methylmalonyl-CoA mutase, C-terminal domain/subunit (cobalamin-binding) (Sbm) (PDB:1B1A)	1.9e-145
1371	COG20_CATEGORY	I!!!I	Lipid transport and metabolism!!!Lipid transport and metabolism	0
1372	COG20_FUNCTION	COG1012	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase (AdhE) (PDB:1A4S)	2.3e-137
1372	COG20_CATEGORY	I	Lipid transport and metabolism	0
1372	COG20_PATHWAY	COG1012	Proline degradation	2.3e-137
1373	COG20_FUNCTION	COG0673	Predicted dehydrogenase (MviM) (PDB:3UUW)	2.2e-137
1373	COG20_CATEGORY	R	General function prediction only	0
1374	COG20_FUNCTION	COG1082	Sugar phosphate isomerase/epimerase (YcjR) (PDB:3KTC) (PUBMED:30742415)	1.2e-106
1374	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1375	COG20_FUNCTION	COG1879	ABC-type sugar transport system, periplasmic component, contains N-terminal xre family HTH domain (RbsB) (PDB:1BA2)	3.2e-95
1375	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1376	COG20_FUNCTION	COG4130	Predicted sugar epimerase, xylose isomerase-like family	7.6e-63
1376	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1377	COG20_FUNCTION	COG1879	ABC-type sugar transport system, periplasmic component, contains N-terminal xre family HTH domain (RbsB) (PDB:1BA2)	5.9e-117
1377	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1378	COG20_FUNCTION	COG1172	Ribose/xylose/arabinose/galactoside ABC-type transport system, permease component (AraH)	3.3e-13
1378	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1381	COG20_FUNCTION	COG0101	tRNA U38,U39,U40 pseudouridine synthase TruA (TruA) (PDB:1DJ0)	3.7e-82
1381	COG20_CATEGORY	J	Translation, ribosomal structure and biogenesis	0
1381	COG20_PATHWAY	COG0101	tRNA modification	3.7e-82
1382	COG20_FUNCTION	COG4964	Flp pilus assembly protein, secretin CpaC (CpaC)	1.8e-16
1382	COG20_CATEGORY	U!!!W	Intracellular trafficking, secretion, and vesicular transport!!!Extracellular structures	0
1383	COG20_FUNCTION	COG3847	Flp pilus assembly protein, pilin Flp (Flp)	3.3e-11
1383	COG20_CATEGORY	U!!!W	Intracellular trafficking, secretion, and vesicular transport!!!Extracellular structures	0
1384	COG20_FUNCTION	COG3847	Flp pilus assembly protein, pilin Flp (Flp)	6.6e-09
1384	COG20_CATEGORY	U!!!W	Intracellular trafficking, secretion, and vesicular transport!!!Extracellular structures	0
1385	COG20_FUNCTION	COG4960	Flp pilus assembly protein, peptidase CpaA (CpaA) (PDB:3S0X) (PUBMED:19493340)	1.3e-12
1385	COG20_CATEGORY	O!!!T	Posttranslational modification, protein turnover, chaperones!!!Signal transduction mechanisms	0
1386	COG20_FUNCTION	COG3745	Flp pilus assembly protein CpaB (CpaB)	3.1e-47
1386	COG20_CATEGORY	U!!!W	Intracellular trafficking, secretion, and vesicular transport!!!Extracellular structures	0
1387	COG20_FUNCTION	COG4964	Flp pilus assembly protein, secretin CpaC (CpaC)	2e-98
1387	COG20_CATEGORY	U!!!W	Intracellular trafficking, secretion, and vesicular transport!!!Extracellular structures	0
1388	COG20_FUNCTION	COG5461	Type IV pilus biogenesis protein CpaD/CtpE (CpaD) (PUBMED:10880436)	3.4e-24
1388	COG20_CATEGORY	W	Extracellular structures	0
1389	COG20_FUNCTION	COG4963	Flp pilus assembly ATPase CpaE/TadZ, contains N-terminal REC/TadZ_N domain (CpaE) (PDB:4LDA)	1.6e-95
1389	COG20_CATEGORY	U!!!W	Intracellular trafficking, secretion, and vesicular transport!!!Extracellular structures	0
1390	COG20_FUNCTION	COG4962	Pilus assembly protein, ATPase of CpaF family (CpaF)	5e-190
1390	COG20_CATEGORY	U!!!W	Intracellular trafficking, secretion, and vesicular transport!!!Extracellular structures	0
1391	COG20_FUNCTION	COG4965	Flp pilus assembly protein TadB (TadB)	1.3e-61
1391	COG20_CATEGORY	U!!!W	Intracellular trafficking, secretion, and vesicular transport!!!Extracellular structures	0
1392	COG20_FUNCTION	COG2064	Flp pilus assembly protein TadC (TadC)	3e-79
1392	COG20_CATEGORY	W	Extracellular structures	0
1393	COG20_FUNCTION	COG0124	Histidyl-tRNA synthetase (HisS) (PDB:1KMM)	3.7e-161
1393	COG20_CATEGORY	J	Translation, ribosomal structure and biogenesis	0
1393	COG20_PATHWAY	COG0124	Aminoacyl-tRNA synthetases	3.7e-161
1394	COG20_FUNCTION	COG3705	ATP phosphoribosyltransferase regulatory subunit HisZ (HisZ) (PDB:3OD1) (PUBMED:9767141)	1.7e-09
1394	COG20_CATEGORY	E	Amino acid transport and metabolism	0
1395	COG20_FUNCTION	COG2001	MraZ, DNA-binding transcriptional regulator and inhibitor of RsmH methyltransferase activity (MraZ) (PDB:1N0E)	2.8e-43
1395	COG20_CATEGORY	J	Translation, ribosomal structure and biogenesis	0
1396	COG20_FUNCTION	COG0275	16S rRNA C1402 N4-methylase RsmH (RmsH) (PDB:1M6Y)	3.7e-93
1396	COG20_CATEGORY	J	Translation, ribosomal structure and biogenesis	0
1396	COG20_PATHWAY	COG0275	16S rRNA modification	3.7e-93
1398	COG20_FUNCTION	COG0768	Cell division protein FtsI, peptidoglycan transpeptidase (Penicillin-binding protein 2) (FtsI) (PDB:6HZQ)	2.4e-143
1398	COG20_CATEGORY	D!!!M	Cell cycle control, cell division, chromosome partitioning!!!Cell wall/membrane/envelope biogenesis	0
1399	COG20_FUNCTION	COG0769	UDP-N-acetylmuramyl tripeptide synthase (MurE) (PDB:1E8C)	1e-115
1399	COG20_CATEGORY	M	Cell wall/membrane/envelope biogenesis	0
1399	COG20_PATHWAY	COG0769	Mureine biosynthesis	1e-115
1400	COG20_FUNCTION	COG0770	UDP-N-acetylmuramyl pentapeptide synthase (MurF) (PDB:4CVK)	6.9e-117
1400	COG20_CATEGORY	M	Cell wall/membrane/envelope biogenesis	0
1400	COG20_PATHWAY	COG0770	Mureine biosynthesis	6.9e-117
1401	COG20_FUNCTION	COG0472	UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase (Rfe) (PDB:4J72)	4.2e-138
1401	COG20_CATEGORY	M	Cell wall/membrane/envelope biogenesis	0
1401	COG20_PATHWAY	COG0472	Mureine biosynthesis	4.2e-138
1402	COG20_FUNCTION	COG0771	UDP-N-acetylmuramoylalanine-D-glutamate ligase (MurD) (PDB:1E0D)	2.2e-107
1402	COG20_CATEGORY	M	Cell wall/membrane/envelope biogenesis	0
1402	COG20_PATHWAY	COG0771	Mureine biosynthesis	2.2e-107
1403	COG20_FUNCTION	COG0772	Peptodoglycan polymerase FtsW/RodA/SpoVE (FtsW) (PDB:6BAR) (PUBMED:30692671)	4.5e-98
1403	COG20_CATEGORY	D	Cell cycle control, cell division, chromosome partitioning	0
1404	COG20_FUNCTION	COG0707	UDP-N-acetylglucosamine:LPS N-acetylglucosamine transferase (MurG) (PDB:1F0K)	2.2e-86
1404	COG20_CATEGORY	M	Cell wall/membrane/envelope biogenesis	0
1404	COG20_PATHWAY	COG0707	Mureine biosynthesis	2.2e-86
1405	COG20_FUNCTION	COG0773	UDP-N-acetylmuramate-alanine ligase MurC and related ligases, MurC/Mpl family (MurC)	1e-173
1405	COG20_CATEGORY	M	Cell wall/membrane/envelope biogenesis	0
1405	COG20_PATHWAY	COG0773	Mureine biosynthesis	1e-173
1406	COG20_FUNCTION	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase (MurB) (PDB:2MBR)	9.8e-34
1406	COG20_CATEGORY	M	Cell wall/membrane/envelope biogenesis	0
1406	COG20_PATHWAY	COG0812	Mureine biosynthesis	9.8e-34
1407	COG20_FUNCTION	COG3210	Large exoprotein involved in heme utilization or adhesion (FhaB) (PDB:4RM6)	6.2e-16
1407	COG20_CATEGORY	U	Intracellular trafficking, secretion, and vesicular transport	0
1409	COG20_FUNCTION	COG2217	Cation-transporting P-type ATPase (ZntA) (PDB:4BBJ)	3.1e-172
1409	COG20_CATEGORY	P	Inorganic ion transport and metabolism	0
1410	COG20_FUNCTION	COG3197	Cytochrome oxidase maturation protein, CcoS/FixS family (FixS)	9.6e-12
1410	COG20_CATEGORY	O	Posttranslational modification, protein turnover, chaperones	0
1414	COG20_FUNCTION	COG1349	DNA-binding transcriptional regulator of sugar metabolism, DeoR/GlpR family (GlpR)	4e-63
1414	COG20_CATEGORY	K!!!G	Transcription!!!Carbohydrate transport and metabolism	0
1415	COG20_FUNCTION	COG4573	Tagatose-1,6-bisphosphate aldolase non-catalytic subunit AgaZ/GatZ (GatZ) (PDB:2FIQ)	2e-163
1415	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1416	COG20_FUNCTION	COG2222	Fructoselysine-6-P-deglycase FrlB or related protein, duplicated sugar isomerase (SIS) domain (AgaS) (PDB:3C3J) (PUBMED:16153181)	2.4e-129
1416	COG20_CATEGORY	M	Cell wall/membrane/envelope biogenesis	0
1417	COG20_FUNCTION	COG0637	Beta-phosphoglucomutase, HAD superfamily (YcjU) (PDB:3E58) (PUBMED:29684280)	6.4e-41
1417	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1418	COG20_FUNCTION	COG3618	Predicted metal-dependent hydrolase, TIM-barrel fold	2.5e-69
1418	COG20_CATEGORY	R	General function prediction only	0
1419	COG20_FUNCTION	COG0537	Purine nucleoside phosphoramidase/Ap4A hydrolase, histidine triade (HIT) family (HinT) (PDB:1AV5) (PUBMED:20934431)	1.2e-33
1419	COG20_CATEGORY	F!!!R	Nucleotide transport and metabolism!!!General function prediction only	0
1420	COG20_FUNCTION	COG1595	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family (RpoE) (PDB:2Q1Z)	1.4e-64
1420	COG20_CATEGORY	K	Transcription	0
1420	COG20_PATHWAY	COG1595	RNA polymerase	1.4e-64
1423	COG20_FUNCTION	COG1349	DNA-binding transcriptional regulator of sugar metabolism, DeoR/GlpR family (GlpR)	1.9e-38
1423	COG20_CATEGORY	K!!!G	Transcription!!!Carbohydrate transport and metabolism	0
1424	COG20_FUNCTION	COG2360	Leu/Phe-tRNA-protein transferase (Aat) (PDB:2CXA)	9.3e-67
1424	COG20_CATEGORY	O	Posttranslational modification, protein turnover, chaperones	0
1425	COG20_FUNCTION	COG4765	Uncharacterized conserved protein, DUF2155 domain	5.9e-37
1425	COG20_CATEGORY	S	Function unknown	0
1426	COG20_FUNCTION	COG3761	NADH:ubiquinone oxidoreductase NDUFA12 subunit (Leigh syndrome) (NDUFA12)	2.9e-41
1426	COG20_CATEGORY	C	Energy production and conversion	0
1426	COG20_PATHWAY	COG3761	NADH dehydrogenase	2.9e-41
1427	COG20_FUNCTION	COG0784	CheY-like REC (receiver) domain, includes chemotaxis protein CheY  and sporulation regulator Spo0F (CheY) (PDB:6QRJ)	5.9e-15
1427	COG20_CATEGORY	T	Signal transduction mechanisms	0
1428	COG20_FUNCTION	COG2311	Uncharacterized membrane protein YeiB (YeiB)	7.8e-76
1428	COG20_CATEGORY	S	Function unknown	0
1429	COG20_FUNCTION	COG2171	Tetrahydrodipicolinate N-succinyltransferase (DapD) (PDB:3BXY)	8e-89
1429	COG20_CATEGORY	E	Amino acid transport and metabolism	0
1429	COG20_PATHWAY	COG2171	Lysine biosynthesis	8e-89
1430	COG20_FUNCTION	COG0624	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase or related deacylase (ArgE) (PDB:1CG2)	2.9e-110
1430	COG20_CATEGORY	E	Amino acid transport and metabolism	0
1430	COG20_PATHWAY	COG0624	Arginine biosynthesis	2.9e-110
1431	COG20_FUNCTION	COG0433	Archaeal DNA helicase HerA or a related bacterial ATPase, contains HAS-barrel and ATPase domains (HerA) (PDB:4D2I)	2e-80
1431	COG20_CATEGORY	L	Replication, recombination and repair	0
1432	COG20_FUNCTION	COG1296	Predicted branched-chain amino acid permease (azaleucine resistance) (AzlC)	1.8e-17
1432	COG20_CATEGORY	E	Amino acid transport and metabolism	0
1434	COG20_FUNCTION	COG0605	Superoxide dismutase (SodA) (PDB:1AP5)	8.3e-88
1434	COG20_CATEGORY	P	Inorganic ion transport and metabolism	0
1435	COG20_FUNCTION	COG4335	3-methylpurine DNA glycosylase AlkC (AlkC)	1e-99
1435	COG20_CATEGORY	L	Replication, recombination and repair	0
1437	COG20_FUNCTION	COG0542	ATP-dependent Clp protease, ATP-binding subunit ClpA (ClpA) (PDB:1KSF)	9.6e-307
1437	COG20_CATEGORY	O	Posttranslational modification, protein turnover, chaperones	0
1438	COG20_FUNCTION	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain (OmpR) (PDB:1XHF)	7.7e-97
1438	COG20_CATEGORY	T!!!K	Signal transduction mechanisms!!!Transcription	0
1439	COG20_FUNCTION	COG4188	Predicted dienelactone hydrolase	1.6e-13
1439	COG20_CATEGORY	R	General function prediction only	0
1440	COG20_FUNCTION	COG0268	Ribosomal protein S20 (RpsT) (PDB:4V4H)	1.8e-23
1440	COG20_CATEGORY	J	Translation, ribosomal structure and biogenesis	0
1440	COG20_PATHWAY	COG0268	Ribosome 30S subunit	1.8e-23
1441	COG20_FUNCTION	COG0607	Rhodanese-related sulfurtransferase (PspE) (PDB:1TQ1)	9.1e-26
1441	COG20_CATEGORY	P	Inorganic ion transport and metabolism	0
1441	COG20_PATHWAY	COG0607	Urea cycle	9.1e-26
1442	COG20_FUNCTION	COG0593	Chromosomal replication initiation ATPase DnaA (DnaA) (PDB:1L8Q)	6.2e-108
1442	COG20_CATEGORY	L	Replication, recombination and repair	0
1443	COG20_FUNCTION	COG0592	DNA polymerase III sliding clamp (beta) subunit, PCNA homolog (DnaN) (PDB:1JQJ)	1.5e-119
1443	COG20_CATEGORY	L	Replication, recombination and repair	0
1444	COG20_FUNCTION	COG1195	Recombinational DNA repair ATPase RecF (RecF) (PDB:5Z67)	1e-86
1444	COG20_CATEGORY	L	Replication, recombination and repair	0
1447	COG20_FUNCTION	COG0789	DNA-binding transcriptional regulator, MerR family (SoxR) (PDB:2VZ4)	6.2e-28
1447	COG20_CATEGORY	K	Transcription	0
1448	COG20_FUNCTION	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB (CaiA) (PDB:1BUC)	1.2e-182
1448	COG20_CATEGORY	I	Lipid transport and metabolism	0
1448	COG20_PATHWAY	COG1960	Fatty acid biosynthesis	1.2e-182
1449	COG20_FUNCTION	COG0183	Acetyl-CoA acetyltransferase (PaaJ) (PDB:1AFW)	9.8e-09
1449	COG20_CATEGORY	I	Lipid transport and metabolism	0
1449	COG20_PATHWAY	COG0183	Fatty acid biosynthesis	9.8e-09
1450	COG20_FUNCTION	COG0173	Aspartyl-tRNA synthetase (AspS) (PDB:1C0A)	4.6e-16
1450	COG20_CATEGORY	J	Translation, ribosomal structure and biogenesis	0
1450	COG20_PATHWAY	COG0173	Aminoacyl-tRNA synthetases	4.6e-16
1453	COG20_FUNCTION	COG2008	Threonine aldolase (GLY1) (PDB:4LNJ)	3.7e-88
1453	COG20_CATEGORY	E	Amino acid transport and metabolism	0
1455	COG20_FUNCTION	COG3622	Hydroxypyruvate/dehydroerythronate isomerase, Hyi/OtnI family (Hyi) (PDB:1K77) (PUBMED:27402745)	1.4e-68
1455	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1456	COG20_FUNCTION	COG2374	Predicted extracellular nuclease	3.8e-117
1456	COG20_CATEGORY	R	General function prediction only	0
1457	COG20_FUNCTION	COG0546	Phosphoglycolate phosphatase, HAD superfamily (Gph) (PDB:2NYV)	5.9e-45
1457	COG20_CATEGORY	C	Energy production and conversion	0
1458	COG20_FUNCTION	COG5387	Mitochondrial FoF1-type ATP synthase assembly chaperone ATP12 (Atp12) (PDB:2P4X)	1.5e-47
1458	COG20_CATEGORY	O	Posttranslational modification, protein turnover, chaperones	0
1459	COG20_FUNCTION	COG0789!!!COG2226	DNA-binding transcriptional regulator, MerR family (SoxR) (PDB:2VZ4)!!!Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG (UbiE) (PDB:4OBW)	1.6e-13
1459	COG20_CATEGORY	K!!!H	Transcription!!!Coenzyme transport and metabolism	0
1459	COG20_PATHWAY	COG0789!!!COG2226	Biotin biosynthesis	1.6e-13
1460	COG20_FUNCTION	COG4799	Acetyl-CoA carboxylase, carboxyltransferase component (MmdA) (PDB:1OD2)	2.3e-243
1460	COG20_CATEGORY	I	Lipid transport and metabolism	0
1461	COG20_FUNCTION	COG4770	Acetyl/propionyl-CoA carboxylase, alpha subunit (PccA) (PDB:3U9S)	4.3e-145
1461	COG20_CATEGORY	I	Lipid transport and metabolism	0
1463	COG20_FUNCTION	COG1064	D-arabinose 1-dehydrogenase, Zn-dependent alcohol dehydrogenase family (AdhP) (PDB:5O8Q)	1.4e-135
1463	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1464	COG20_FUNCTION	COG0657	Acetyl esterase/lipase (Aes) (PDB:1EVQ)	6.2e-69
1464	COG20_CATEGORY	I	Lipid transport and metabolism	0
1466	COG20_FUNCTION	COG0060	Isoleucyl-tRNA synthetase (IleS) (PDB:1FFY)	1.3e-185
1466	COG20_CATEGORY	J	Translation, ribosomal structure and biogenesis	0
1466	COG20_PATHWAY	COG0060	Aminoacyl-tRNA synthetases	1.3e-185
1467	COG20_FUNCTION	COG0597	Lipoprotein signal peptidase (LspA) (PDB:5DIR)	1.2e-23
1467	COG20_CATEGORY	M!!!U	Cell wall/membrane/envelope biogenesis!!!Intracellular trafficking, secretion, and vesicular transport	0
1469	COG20_FUNCTION	COG0612	Predicted Zn-dependent peptidase, M16 family (PqqL) (PDB:6OFS)	9.7e-113
1469	COG20_CATEGORY	R	General function prediction only	0
1470	COG20_FUNCTION	COG0612	Predicted Zn-dependent peptidase, M16 family (PqqL) (PDB:6OFS)	1.8e-84
1470	COG20_CATEGORY	R	General function prediction only	0
1471	COG20_FUNCTION	COG0166	Glucose-6-phosphate isomerase (Pgi) (PDB:1B0Z)	5.1e-30
1471	COG20_CATEGORY	G	Carbohydrate transport and metabolism	0
1471	COG20_PATHWAY	COG0166	Glycolysis	5.1e-30
1472	COG20_FUNCTION	COG1757	Na+/H+ antiporter NhaC/MleN (NhaC)	1.2e-24
1472	COG20_CATEGORY	C	Energy production and conversion	0
1473	COG20_FUNCTION	COG1680	CubicO group peptidase, beta-lactamase class C family (AmpC) (PDB:1BLS)	1.8e-46
1473	COG20_CATEGORY	V	Defense mechanisms	0
1474	COG20_FUNCTION	COG0635	Coproporphyrinogen-III oxidase HemN  (oxygen-independent) or related Fe-S oxidoreductase (HemN) (PDB:1OLT)	7.3e-73
1474	COG20_CATEGORY	H	Coenzyme transport and metabolism	0
1474	COG20_PATHWAY	COG0635	Heme biosynthesis	7.3e-73
1475	COG20_FUNCTION	COG2802	Uncharacterized conserved protein, LON_N-like domain, ASCH/PUA-like superfamily (LON/PUA) (PDB:1ZBO)	7.8e-42
1475	COG20_CATEGORY	S	Function unknown	0
1476	COG20_FUNCTION	COG2835	RNA methyltransferase activator Trm112/YbaR (Trm112) (PDB:2KPI) (PUBMED:27986851;30010922)	8.5e-16
1476	COG20_CATEGORY	J	Translation, ribosomal structure and biogenesis	0
1477	COG20_FUNCTION	COG1309	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA (AcrR) (PDB:2QOP)	3.5e-70
1477	COG20_CATEGORY	K	Transcription	0
1478	COG20_FUNCTION	COG1024	Enoyl-CoA hydratase/carnithine racemase (CaiD) (PDB:1DCI)	3.5e-94
1478	COG20_CATEGORY	I	Lipid transport and metabolism	0
1478	COG20_PATHWAY	COG1024	Fatty acid biosynthesis	3.5e-94
1479	COG20_FUNCTION	COG0128	5-enolpyruvylshikimate-3-phosphate synthase (AroA) (PDB:4N3P)	2.9e-35
1479	COG20_CATEGORY	E	Amino acid transport and metabolism	0
1479	COG20_PATHWAY	COG0128	Aromatic amino acid biosynthesis	2.9e-35
1481	COG20_FUNCTION	COG1038	Pyruvate carboxylase (PycA) (PDB:5VYW)	0
1481	COG20_CATEGORY	C	Energy production and conversion	0
1481	COG20_PATHWAY	COG1038	Urea cycle	0
1482	COG20_FUNCTION	COG1011	FMN and 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB, HAD superfamily (riboflavin biosynthesis) (YigB) (PDB:4JB3) (PUBMED:24123841)	4.5e-12
1482	COG20_CATEGORY	H	Coenzyme transport and metabolism	0
1483	COG20_FUNCTION	COG1028	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family (FabG) (PDB:6L1H)	1.4e-43
1483	COG20_CATEGORY	I	Lipid transport and metabolism	0
1483	COG20_PATHWAY	COG1028	Fatty acid biosynthesis	1.4e-43
1484	COG20_FUNCTION	COG1960	Acyl-CoA dehydrogenase related to the alkylation response protein AidB (CaiA) (PDB:1BUC)	4.9e-152
1484	COG20_CATEGORY	I	Lipid transport and metabolism	0
1484	COG20_PATHWAY	COG1960	Fatty acid biosynthesis	4.9e-152
1485	COG20_FUNCTION	COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC (TsaC) (PDB:1HRU)	1.2e-83
1485	COG20_CATEGORY	J	Translation, ribosomal structure and biogenesis	0
1485	COG20_PATHWAY	COG0009	tRNA modification	1.2e-83
1486	COG20_FUNCTION	COG0277	FAD/FMN-containing lactate dehydrogenase/glycolate oxidase (GlcD) (PDB:1AHU)	5.7e-49
1486	COG20_CATEGORY	C	Energy production and conversion	0
1487	COG20_FUNCTION	COG0109	Polyprenyltransferase (heme O synthase) (CyoE)	1.3e-31
1487	COG20_CATEGORY	H!!!I	Coenzyme transport and metabolism!!!Lipid transport and metabolism	0
1489	COG20_FUNCTION	COG3175	Cytochrome c oxidase assembly protein Cox11 (COX11) (PDB:1SO9)	3e-52
1489	COG20_CATEGORY	C!!!O	Energy production and conversion!!!Posttranslational modification, protein turnover, chaperones	0
1490	COG20_FUNCTION	COG1845	Heme/copper-type cytochrome/quinol oxidase, subunit 3 (CyoC) (PDB:1QLE)	1.5e-82
1490	COG20_CATEGORY	C	Energy production and conversion	0
1491	COG20_FUNCTION	COG3346	Cytochrome oxidase assembly protein ShyY1 (Shy1)	8e-27
1491	COG20_CATEGORY	O	Posttranslational modification, protein turnover, chaperones	0
1492	COG20_FUNCTION	COG0498	Threonine synthase (ThrC) (PDB:1VB3)	1.1e-89
1492	COG20_CATEGORY	E	Amino acid transport and metabolism	0
1492	COG20_PATHWAY	COG0498	Threonine biosynthesis	1.1e-89
