scaffold	length	coverage	breadth	nucl_diversity	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_median	nucl_diversity_rarefied	nucl_diversity_rarefied_median	breadth_rarefied	conANI_reference	popANI_reference	SNS_count	SNV_count	divergent_site_count	population_divergent_sites	consensus_divergent_sites
NORP83_200	4790	29.0937369519833	0.8356993736951983	0.010459799873922315	29	21.378226841898414	0.30892230205027904	0.6396659707724426	0.9999999999930326	0.0	0.009716363996267295	0.0	0.1837160751565762	0.9967362924281984	0.99967362924282	1	45	46	1	10
NORP83_201	5658	36.713326263697425	1.0	0.012166341664506029	38	13.081055024940493	0.17392006263087087	0.8632025450689289	0.9999999999999916	0.0	0.00919716893361	0.0	0.17479674796747968	0.9936527436527436	1.0	0	80	80	0	31
NORP83_202	3869	31.61953993279917	0.9935383820108556	0.005751172670702354	26	18.19101118051794	0.2924917413561685	0.6665805117601448	0.9999999999992509	0.0	0.004158002429057173	0.0	0.22770741793745156	0.9980612640558356	0.9992245056223342	2	8	10	2	5
NORP83_203	3725	42.712751677852346	0.9978523489932886	0.008288607995284192	45	13.054379236887664	0.2139199994896577	0.9377181208053692	1.0	0.0	0.007511351605639981	0.0	0.3476510067114094	0.997995991983968	1.0	0	28	28	0	7
NORP83_204	3791	36.990503824848325	0.999472434713796	0.01115298919094787	36	14.247368600497134	0.2314275487066692	0.8760221577420205	0.9999999999999934	0.0	0.009955012346538172	0.0	0.2157742020575046	0.995483288166215	0.9996988858777476	1	52	53	1	15
NORP83_205	3475	41.27165467625899	0.9994244604316548	0.011836140876359869	41	15.085345292229393	0.2559412862794733	0.8912230215827338	1.0	0.0	0.009441182945698623	0.0	0.2725179856115108	0.9958023894091056	1.0	0	55	55	0	13
NORP83_206	4012	39.97083748753739	0.9997507477567298	0.006169918705435372	42	15.157297450354232	0.2393290640460567	0.8771186440677966	0.9999999999999996	0.0	0.004361921574871586	0.0	0.2853938185443669	0.9991474850809888	1.0	0	13	13	0	3
NORP83_207	3870	35.84341085271318	0.9997416020671834	0.012774437179523536	39	13.853470045217275	0.22271999343401444	0.8232558139534883	0.9999999999999821	0.0	0.013976838760346166	0.0	0.16511627906976745	0.9971751412429378	1.0	0	56	56	0	9
NORP83_208	4077	37.50846210448859	0.9990188864361048	0.014946609241917262	38	12.185679782955232	0.190867802678436	0.9330389992641648	0.999999999999996	0.0	0.012119684913965643	0.0	0.15575177826833456	0.9942166140904312	1.0	0	96	96	0	22
NORP83_209	3358	35.36777843954735	0.9865991661703396	0.012550606501873895	35	12.623904001597927	0.21788032412181715	0.9341870160810006	0.9999999999999728	0.0	0.013827390448991615	0.0	0.1152471709350804	0.9974497927956648	0.9993624481989162	2	65	67	2	8
NORP83_21	3447	36.948941108210036	0.99796924862199	0.012909960895125194	38	13.886721180086482	0.23656041815454426	0.8624891209747607	0.9999999999999932	0.0	0.0132102215919625	0.0	0.17029300841311285	0.9959636730575177	0.99966363942146	1	51	52	1	12
NORP83_210	3307	30.935893559117023	0.9537345025703056	0.009752800275353524	31	16.56715548588284	0.2881353370242014	0.7218022376776535	0.9999999999986302	0.0	0.008843042854917771	0.0	0.16298760205624432	0.99329702555509	1.0	0	29	29	0	16
NORP83_211	19100	42.74952879581152	0.9999476439790576	0.008222073460076751	43	10.82079572844875	0.07829857970949106	0.978586387434555	1.0	0.0	0.0073468206482049095	0.0	0.26759162303664924	0.9971644106789364	0.999946498314697	1	150	151	1	53
NORP83_212	4280	30.660514018691593	0.9990654205607477	0.011629239099331112	29	13.270353146505975	0.2028669673895009	0.7899532710280374	0.9999999999982532	0.0	0.01310260878956837	0.0	0.10747663551401868	0.9979296066252588	0.999704229517894	1	57	58	1	7
NORP83_213	5902	39.66519823788546	0.9977973568281938	0.012993629692109376	40	12.75976733485068	0.16610394536016676	0.9476448661470688	0.9999999999999992	0.0	0.010613740446003384	0.0	0.2219586580820061	0.9944573574110496	0.9994636152333274	2	106	108	3	31
NORP83_214	10942	41.30222993968196	0.9944251507951014	0.009790626194241423	43	12.902774393830047	0.12335438563932458	0.9431548163041492	1.0	0.0	0.009211990760207069	0.0	0.2713397916285871	0.9954457364341084	0.9997093023255814	3	107	110	3	47
NORP83_215	5363	44.884952451985825	0.9998135371993288	0.011406989952494784	46	14.227579531644515	0.19429768098012395	0.9420100689912364	1.0	0.0	0.012822131443096962	0.0	0.3639753869103114	0.9966349960411718	1.0	0	77	77	0	17
NORP83_216	4961	40.25700463616207	0.9967748437814956	0.010521034376436143	45	16.205053941567794	0.2300963040181368	0.8619229993952832	0.9999999999999996	0.0	0.009909352756661494	0.0	0.3362225357790768	0.9932179607109448	0.9997661365762396	1	56	57	1	29
NORP83_217	3263	31.719276739197053	1.0	0.009329055081398141	34	10.245333471912515	0.17938417199428636	0.8194912657064052	0.999999999999314	0.0	0.009164556672301429	0.0	0.02421084891204413	0.9966342557965596	1.0	0	27	27	0	9
NORP83_218	3298	35.91146149181322	0.9975742874469375	0.011792440453932795	34	12.962465601889663	0.2257501997974205	0.9332929047907824	0.9999999999999832	0.0	0.006334328532812017	0.0	0.12189205579138873	0.9970760233918128	1.0	0	55	55	0	9
NORP83_310	9595	41.35237102657634	0.9886399166232412	0.01190996608554018	42	12.672018608258126	0.12937368393396964	0.9491401771756124	1.0	0.0	0.011254444191916013	0.0	0.2802501302761855	0.9939606895794444	0.99989019435599	1	150	151	1	55
NORP83_311	26324	41.389340525755955	0.9994681659322292	0.008892759895799185	42	11.921195443876634	0.07347711845058692	0.958137061236894	1.0	0.0	0.007852311492441588	0.0	0.25721774806260445	0.9976211244151932	0.9996431686622791	9	234	243	9	60
NORP83_312	4470	24.559507829977626	0.9991051454138704	0.014193847097611512	22	12.113424347483175	0.1812014856158558	0.5803131991051454	0.99999999961817	0.0	0.014718072601111574	0.0	0.03713646532438479	0.997301464919044	0.9992289899768696	2	56	58	2	7
NORP83_313	3293	35.67840874582448	0.994533859702399	0.015360220483804143	34	20.363910865399333	0.3549206548562641	0.716671727907683	0.9999999999999792	0.0	0.011767151883634863	0.0	0.2921348314606741	0.9936440677966102	1.0	0	60	60	0	15
NORP83_314	9429	38.31074345105525	0.9946972107328454	0.011172595418516784	37	15.26552738711182	0.15721791259724913	0.9122918655212642	0.9999999999999979	0.0	0.009658394299028485	0.0	0.2470039240640577	0.9946524064171124	0.9993024877935364	6	125	131	6	46
NORP83_315	4615	34.08342361863489	0.9997833152762732	0.01188614162088142	35	10.447981676217234	0.15381319987751604	0.9263271939328276	0.9999999999999151	0.0	0.012689655197077765	0.0	0.05027085590465872	0.9953216374269006	1.0	0	71	71	0	20
NORP83_316	3615	33.32946058091286	0.9986168741355465	0.01585282296540591	30	13.510516496501891	0.22473870704050616	0.881881051175657	0.9999999999998344	0.0	0.01454515469442941	0.0	0.13416320885200553	0.99435382685069	1.0	0	82	82	0	18
NORP83_317	3405	21.88281938325991	0.9139500734214392	0.008106226471631062	23	11.625737876999679	0.1992625808856688	0.6340675477239354	0.999999995941813	0.0	0.009620253798327871	0.0	0.02320117474302496	0.9981472904122278	0.998610467809171	3	28	31	3	4
NORP83_318	3156	39.49176172370089	0.9984157160963244	0.010788825854862072	42	12.516538941993653	0.2228355992796512	0.9071609632446136	0.9999999999999992	0.0	0.010460663651591371	0.0	0.2005703422053232	0.9951100244498776	1.0	0	36	36	0	14
NORP83_319	7221	43.82467802243457	0.9997230300512394	0.011460579949083116	45	12.343781018806355	0.14527122872327694	0.9516687439412824	1.0	0.0	0.011332271675020156	0.0	0.3651848774407977	0.994615832363213	0.9995634458672876	3	104	107	3	37
NORP83_32	8611	41.206480083613975	0.9583091394727674	0.006110390117674114	44	14.6491301085852	0.15787387199459724	0.919753803274881	1.0	0.0	0.00615365751678365	0.0	0.26512600162582745	0.9983585858585858	0.999621212121212	3	23	26	3	13
NORP83_320	3007	36.2148320585301	0.9996674426338544	0.015453472563730641	37	12.994066570655637	0.23700122963502346	0.9048885932823412	0.999999999999987	0.0	0.013582948998913658	0.0	0.18722979714000665	0.9944873208379272	1.0	0	67	67	0	15
NORP83_321	7685	44.74118412491868	0.9988288874430709	0.009236503235169112	46	14.49526526347434	0.16536077127618382	0.92765126870527	1.0	0.0	0.008602346764128743	0.0	0.3881587508132726	0.9955112919062982	1.0	0	67	67	0	32
NORP83_322	4301	38.72448267844688	0.9993024877935364	0.01037452040372211	40	14.177229680941567	0.2162007257620558	0.8888630551034643	0.9999999999999986	0.0	0.012669483785618052	0.0	0.19809346663566613	0.9955532304472928	1.0	0	50	50	0	17
NORP83_323	5706	37.454784437434284	0.9984227129337541	0.012304956067665684	37	15.697336884834966	0.2078251748252559	0.8615492464072906	0.9999999999999956	0.0	0.010477794987501787	0.0	0.22888187872415006	0.9936940602115542	0.9997965825874696	1	77	78	1	31
NORP83_324	4356	37.89577594123049	1.0	0.012240395990883224	38	12.417447164972556	0.18816473844297865	0.9398530762167124	0.9999999999999972	0.0	0.013182989302411574	0.0	0.1889348025711662	0.9956033219345384	1.0	0	74	74	0	18
NORP83_325	3254	42.24339274738783	0.9981561155500922	0.013088959598869021	43	15.534655361236688	0.2723702009078379	0.8942839582052858	1.0	0.0	0.01173599208459064	0.0	0.3082360172095882	0.9917525773195875	1.0	0	54	54	0	24
NORP83_326	4582	38.76931470973374	0.9993452640768224	0.010488981677871156	39	14.68075201161048	0.2169042974886052	0.8998254037538193	0.9999999999999988	0.0	0.0071620340064421075	0.0	0.257529463116543	0.9961193305845258	1.0	0	55	55	0	16
NORP83_327	5441	39.780922624517544	0.9976107333210806	0.008251162583707616	41	11.847363349556446	0.16062837221020296	0.9433927586840656	0.9999999999999994	0.0	0.007384063831838428	0.0	0.1845249035103841	0.996882914474966	0.999415546464056	3	48	51	3	16
NORP83_256	3664	34.90256550218341	0.9983624454148472	0.0111703411801769	35	12.428795184975744	0.20535750157584765	0.9194868995633187	0.9999999999999588	0.0	0.010314666695064978	0.0	0.12281659388646288	0.993766696349065	0.9988127040664886	3	49	52	4	21
NORP83_257	3511	33.0142409569923	0.9951580746226146	0.013168160958512476	34	12.675150426051273	0.2139437303361572	0.8185702079179721	0.9999999999997814	0.0	0.015662857038634126	0.0	0.07974935915693535	0.998608211551844	1.0	0	62	62	0	4
NORP83_258	4112	43.8341439688716	0.9958657587548638	0.013948775580282293	44	13.138265819426813	0.20491054389714436	0.965953307392996	1.0	0.0	0.013319818722859143	0.0	0.3214980544747082	0.9911883182275932	1.0	0	81	81	0	35
NORP83_259	8992	37.137566725978644	0.999443950177936	0.010351947889183477	39	11.775568597199992	0.12418750098404903	0.917482206405694	0.9999999999999942	0.0	0.010027999997138992	0.0	0.1112099644128114	0.9950303030303029	0.9997575757575756	2	107	109	2	41
NORP83_26	10938	41.578533552751864	0.9765039312488571	0.01107689915223964	43	16.32838924861278	0.1561328325855667	0.8976961053208996	1.0	0.0	0.011246231837215516	0.0	0.34329859206436275	0.9942967715653324	0.9995926265403811	4	144	148	4	56
NORP83_260	4427	35.26767562683533	0.9984187937655296	0.010992080516332936	37	12.369908586641998	0.1859348447180253	0.8800542127851818	0.99999999999997	0.0	0.011967883275373127	0.0	0.12378585949853176	0.9940965092402464	1.0	0	54	54	0	23
NORP83_261	8417	43.131163122252595	0.9992871569442794	0.009532759982533	43	11.693652075421074	0.12746686499144058	0.969704170131876	1.0	0.0	0.0073824195731090345	0.0	0.2730188903409766	0.996691987258025	0.9998774810095564	1	89	90	1	27
NORP83_262	3772	34.30434782608695	0.999204665959703	0.012923955907729212	36	13.3394841307989	0.21722548148252105	0.8205196182396607	0.99999999999993	0.0	0.014168141821844338	0.0	0.11983032873807	0.9954765751211632	1.0	0	58	58	0	14
NORP83_263	3142	35.52068746021642	0.9971355824315724	0.012604442420503736	36	11.353839048718411	0.20258569012029554	0.908338637810312	0.999999999999976	0.0	0.008748387136766955	0.0	0.10852959898154042	0.9926419060967064	1.0	0	51	51	0	21
NORP83_264	5111	42.40383486597535	1.0	0.010809321962096718	44	14.505482301339992	0.20291853743927554	0.9465857953433772	1.0	0.0	0.008749408832246064	0.0	0.3805517511250245	0.9944191814799505	0.999793303017776	1	73	74	1	27
NORP83_265	4772	35.10142497904443	0.9991617770326908	0.013712650645731685	36	12.322800257409833	0.17840404651062278	0.8654652137468567	0.9999999999999654	0.0	0.013489967796794787	0.0	0.12950544844928752	0.9951573849878934	1.0	0	87	87	0	20
NORP83_266	6536	33.540391676866584	0.9833231334149328	0.009266042956699971	33	14.639869736206704	0.18109831790702252	0.8332313341493268	0.9999999999998628	0.0	0.008356272533375675	0.0	0.17074663402692775	0.9972456849063532	1.0	0	61	61	0	15
NORP83_267	10895	40.484075263882524	0.999449288664525	0.012350953407904595	41	10.971844257551147	0.10512014440477327	0.9646626893070216	0.9999999999999996	0.0	0.010359625797908278	0.0	0.2255162918770078	0.994862036156042	0.9998097050428164	2	190	192	2	54
NORP83_268	4403	40.31069725187372	0.997047467635703	0.011547253371610222	41	13.532969357533515	0.20397083761407656	0.8989325459913695	0.9999999999999996	0.0	0.010364500968089718	0.0	0.2866227572109925	0.9974734714502274	1.0	0	67	67	0	10
NORP83_269	5253	42.02893584618313	0.9980963259090044	0.011824096995410538	43	12.002978894102226	0.16562530221401878	0.9558347610889016	1.0	0.0	0.011581274522141416	0.0	0.2927850751951266	0.9928301135232024	0.9998008364867556	1	80	81	1	36
NORP83_27	4156	39.614292589027905	0.9990375360923964	0.01166458654997682	40	14.32530346283333	0.22223799825993104	0.9078440808469682	0.9999999999999992	0.0	0.008589239476563093	0.0	0.2593840230991338	0.9944341372912802	1.0	0	59	59	0	21
NORP83_270	4011	36.07753677387185	0.9987534280727998	0.01380592484448373	37	14.225845883998055	0.2246497362980184	0.87534280727998	0.9999999999999852	0.0	0.01673890930233579	0.0	0.2056843679880329	0.9937339789233836	0.9988607234406152	3	73	76	4	22
NORP83_271	5244	42.27612509534706	0.998283752860412	0.010527580875380749	42	13.001072029831025	0.17955158182783745	0.9555682684973302	1.0	0.0	0.009374647952821058	0.0	0.28432494279176196	0.9960087806824984	1.0	0	60	60	0	20
NORP83_272	3443	37.658727853616035	0.9985477781004938	0.010020729685880969	39	11.368794713635127	0.19378001781732104	0.948591344757479	0.9999999999999964	0.0	0.010658760276444856	0.0	0.10775486494336337	0.9960195958358848	1.0	0	38	38	0	13
NORP83_273	5008	33.540535143769965	0.9958067092651756	0.012543464959276274	36	16.35847775930878	0.23118204024174874	0.7432108626198083	0.9999999999998628	0.0	0.010406407597954305	0.0	0.17452076677316294	0.9948952176249328	0.9991939817302524	3	69	72	3	19
NORP83_274	7792	38.723049281314175	0.9976899383983572	0.0060534955529758525	39	11.569495513238087	0.13107438232474886	0.9439168377823408	0.9999999999999986	0.0	0.006171968743557077	0.0	0.1629876796714579	0.9987763426240652	0.9997280761386812	2	23	25	2	9
NORP83_165	3380	20.37810650887574	0.9946745562130176	0.011881571632247791	20	9.261851193954246	0.15933225519743696	0.5254437869822485	0.999999984676344	0.0	0.01879298268702989	0.0	0.016863905325443792	0.9988738738738738	1.0	0	33	33	0	2
NORP83_166	9405	42.381924508240296	0.9982987772461456	0.010290741505324276	43	12.280593851465271	0.12663771282234024	0.9693779904306221	1.0	0.0	0.008411107207615731	0.0	0.2871876661350345	0.9958319622682901	0.999780629593068	2	121	123	2	38
NORP83_167	3539	29.546199491381746	0.9988697372139024	0.012029163152001865	31	13.03091718164327	0.21907663941785832	0.7499293585758688	0.9999999999953272	0.0	0.013045255720180338	0.0	0.038711500423848536	0.9943481537302186	1.0	0	48	48	0	15
NORP83_168	3869	34.688550012923244	0.9979322822434736	0.007132373076230159	37	13.27685691860107	0.21347746759769468	0.8371672266735591	0.9999999999999502	0.0	0.0046093461112440845	0.0	0.11062289997415352	0.9987650509416488	0.9996912627354122	1	20	21	1	4
NORP83_169	5479	37.10239094725315	1.0	0.005634698360006961	38	10.710492445137024	0.14470996058989147	0.9306442781529476	0.999999999999994	0.0	0.005730322772456775	0.0	0.11315933564519072	0.999803883114336	1.0	0	15	15	0	1
NORP83_17	6627	32.986720989889854	0.9990946129470348	0.014143994851477215	33	9.659174792924297	0.11866272281951035	0.9052361551229816	0.999999999999776	0.0	0.013492857239076115	0.0	0.033801116644031994	0.9949991665277548	0.9998333055509252	1	129	130	1	30
NORP83_170	23414	30.84718544460579	0.6937729563509012	0.006275589786876923	39	23.43410749897563	0.1531510170615075	0.6599470402323396	0.9999999999985186	0.0	0.006328518512195402	0.0	0.2643290339113351	0.9982526533782036	0.9993528345845198	10	54	64	10	27
NORP83_171	4094	40.465803615046404	0.9914509037616024	0.013498747148863456	42	12.925368357152411	0.20203288078350776	0.9394235466536396	0.9999999999999996	0.0	0.014948622032983527	0.0	0.2215437225207621	0.9942797711908476	0.999739989599584	1	79	80	1	22
NORP83_172	4386	35.21728226174191	1.0	0.011998969089457523	34	10.581582503668033	0.15979597045532484	0.96374829001368	0.9999999999999688	0.0	0.008634645638503469	0.0	0.11582307341541268	0.997397681570854	1.0	0	69	69	0	11
NORP83_173	5867	39.370888017726266	0.9989773308334754	0.010255457694178459	42	12.073470810198245	0.15763806930461338	0.9166524629282428	0.9999999999999992	0.0	0.010719238349369609	0.0	0.17896710414181013	0.9957233172182968	0.9996281145407214	2	65	67	2	23
NORP83_174	6314	39.72489705416535	0.9992081089642064	0.010559081653007896	41	14.754281072798774	0.18569497768829946	0.8984795692112765	0.9999999999999994	0.0	0.009502325813437571	0.0	0.2724105163129553	0.9952406134320464	0.9998237264234092	1	76	77	1	27
NORP83_175	5738	41.43360055768561	0.9979086789822238	0.011696441252706524	42	12.130816541799849	0.1601576212731528	0.9527710003485536	1.0	0.0	0.010864516184748707	0.0	0.24311606831648655	0.9948783610755442	0.9996341686482532	2	87	89	2	28
NORP83_176	5273	34.697515645742456	0.9996207092736584	0.012701256633933622	35	11.670036301957753	0.16072539664800264	0.9212971742840887	0.9999999999999506	0.0	0.008980226864497842	0.0	0.11701118907642707	0.9962947715109098	0.9997941539728284	1	95	96	1	18
NORP83_177	4075	26.455705521472392	0.9985276073619632	0.009015397035171737	25	12.579101910324823	0.1970784433423028	0.6829447852760736	0.999999999928433	0.0	0.02002831897904389	0.0	0.08319018404907975	0.9985627021200144	1.0	0	36	36	0	4
NORP83_178	9341	32.55304571245049	0.9989294508082648	0.01015418267144863	32	12.153731781455154	0.12575817018322197	0.8734610855368804	0.9999999999996716	0.0	0.009560864736602559	0.0	0.09410127395353816	0.9963230788086777	0.9998774359602892	1	121	122	1	30
NORP83_179	5154	33.301901435778035	0.9996119518820332	0.011446284957310815	35	11.690868859944208	0.16286085771429035	0.8599146294140474	0.9999999999998304	0.0	0.01163617600458233	0.0	0.07508731082654249	0.9975180505415162	1.0	0	75	75	0	11
NORP83_18	3265	40.545176110260336	1.0	0.012833063761033991	41	12.301490671803336	0.21531915489478196	0.9485451761102603	0.9999999999999996	0.0	0.01224519226413512	0.0	0.2548238897396631	0.994833710041976	0.9996771068776236	1	61	62	1	16
NORP83_180	7331	35.525303505660894	0.9987723366525711	0.012924905978298208	35	12.612046215942213	0.1473104533962797	0.8854180875733187	0.9999999999999762	0.0	0.010766127782135705	0.0	0.14336379757195472	0.9952241565244184	0.9989215837313205	6	125	131	7	31
NORP83_181	15773	42.612185380079886	0.9993026057186329	0.01035367687402955	44	13.001891454092648	0.10352927001792438	0.9518163951055602	1.0	0.0	0.009887219591838579	0.0	0.3249223356368478	0.9958036368480649	0.9999333910610804	1	184	185	1	63
NORP83_182	3659	46.28122437824542	0.999453402569008	0.007126495292831825	47	10.646543976218164	0.17603004570874192	0.963651270839027	1.0	0.0	0.0072895062650427675	0.0	0.35419513528286417	0.9974475326148612	0.9994327850255248	2	19	21	2	9
NORP83_183	3899	31.79174147217235	1.0	0.012056556004676032	31	12.875744229073801	0.2062298014442308	0.826622210823288	0.9999999999993566	0.0	0.010606135510228154	0.0	0.08361118235444986	0.9965870307167236	0.99906919019547	3	65	68	3	11
NORP83_184	6625	42.597283018867934	0.9987924528301888	0.010306621938405593	44	11.999431125474016	0.14743496649048735	0.9610566037735848	1.0	0.0	0.009126262203644986	0.0	0.2661132075471698	0.996387623684624	1.0	0	81	81	0	23
NORP83_185	14351	45.08995888788238	0.9991638213364922	0.009097338653098364	45	11.9265540419682	0.09956094952391573	0.9710124729983972	1.0	0.0	0.007999840991170237	0.0	0.3502891784544631	0.9950484391819158	1.0	0	138	138	0	69
NORP83_186	14028	40.62118619903051	0.999500998003992	0.011860070027913115	41	12.954970662274652	0.10938405907174817	0.943541488451668	0.9999999999999998	0.0	0.01091976896186786	0.0	0.2466495580268035	0.9941825324871564	1.0	0	210	210	0	77
NORP83_187	3739	28.563787108852633	0.9989301952393688	0.012013185270053794	26	11.645856745897165	0.19048105819974376	0.7782829633591869	0.9999999999888749	0.0	0.0036068964621116533	0.0	0.06204867611660873	0.9982817869415808	1.0	0	62	62	0	5
NORP83_188	4538	43.43455266637285	1.0	0.0056442835477631395	43	13.199131398144052	0.1959570815181388	0.9528426619656236	1.0	0.0	0.004805602279363885	0.0	0.3146760687527545	0.9988436632747456	1.0	0	7	7	0	5
NORP83_189	4052	33.77986179664363	0.9995064165844028	0.01563884144379346	34	10.92159571184733	0.1715951364833372	0.9072063178677195	0.9999999999998888	0.0	0.013120987900981151	0.0	0.07996051332675222	0.9953754080522308	1.0	0	85	85	0	17
NORP83_19	15628	40.146915792167896	0.9991681597133352	0.011487527745416393	42	13.335338166202847	0.10667587829187032	0.9266700793447658	0.9999999999999996	0.0	0.009639709057158607	0.0	0.24622472485282826	0.9959950283110068	0.9997928462919486	3	222	225	3	58
NORP83_190	3764	38.34776833156217	0.9978746014877791	0.012147704828033068	40	12.77078405630816	0.20818548770942907	0.8953241232731137	0.9999999999999979	0.0	0.008559785563568623	0.0	0.19819341126461207	0.9925816023738872	1.0	0	60	60	0	25
NORP83_191	5588	32.48031496062992	0.9991052254831784	0.015839755321758964	33	12.058041114541938	0.16131970704964002	0.8498568360773086	0.9999999999996496	0.0	0.014604603695442588	0.0	0.06997136721546171	0.9938934512528952	0.999789429353548	1	134	135	1	29
NORP83_192	4233	35.597212378927466	0.9978738483345144	0.012696522266084198	34	14.79295845719808	0.2273956791064272	0.8724309000708718	0.9999999999999776	0.0	0.014347325218394325	0.0	0.17221828490432314	0.9972921743839696	1.0	0	75	75	0	10
NORP83_193	3429	29.272090988626424	0.9028871391076116	0.011617529921463476	30	15.235022229562432	0.2602092228465272	0.7751531058617673	0.9999999999940478	0.0	0.010929870450651524	0.0	0.11227763196267132	0.9954853273137696	0.9996237772761476	1	42	43	1	12
NORP83_194	6853	43.337662337662344	0.999854078505764	0.006735485428762789	46	13.20102765274996	0.15947736952508515	0.9286443893185466	1.0	0.0	0.00546774208065004	0.0	0.3618853057055304	0.9982715273412948	1.0	0	32	32	0	11
NORP83_195	3128	47.639705882352935	0.9964833759590792	0.011083589503163129	49	12.228626488524695	0.2186823536381569	0.9597186700767264	1.0	0.0	0.010285793214008687	0.0	0.4635549872122762	0.9960026648900732	1.0	0	42	42	0	12
NORP83_196	3979	28.72329731088213	0.9984920834380496	0.011440917529678574	29	14.038026394631341	0.22257360765288745	0.6790650917315908	0.9999999999903364	0.0	0.008525373441959472	0.0	0.06735360643377733	0.997039230199852	1.0	0	44	44	0	8
NORP83_197	7022	36.206636285958425	0.9990031330105384	0.012156730999136613	35	14.53976941782756	0.17352339364420652	0.8810880091142125	0.999999999999987	0.0	0.011791280092234069	0.0	0.20250640843064652	0.9940197187651528	1.0	0	110	110	0	37
NORP83_198	3155	31.06973058637084	0.9971473851030109	0.010121638502173956	30	13.06206881038718	0.23258468951242164	0.7870047543581616	0.999999999998783	0.0	0.01036774214877878	0.0	0.1179080824088748	0.9959726137736608	1.0	0	33	33	0	10
NORP83_199	6120	37.81339869281046	0.9825163398692809	0.011021251560586642	40	13.974281356451904	0.17864433813360525	0.8939542483660131	0.9999999999999968	0.0	0.008542726041712023	0.0	0.2133986928104575	0.9950648875891062	0.9992688722354232	4	79	83	4	27
NORP83_2	5519	34.420366008334845	0.999818807755028	0.012582830946553323	35	12.853592838596569	0.17303489375907188	0.869541583620221	0.9999999999999368	0.0	0.0105736310051614	0.0	0.0893277767711542	0.9964575953323608	1.0	0	91	91	0	17
NORP83_368	5753	32.735616200243356	1.0	0.005139520474335524	33	7.634635144372531	0.10066508126543516	0.9574135233791066	0.9999999999997204	0.0	0.02546666633515127	0.0	0.01460107769859204	0.9992737835875092	1.0	0	7	7	0	4
NORP83_369	11398	42.499034918406736	0.9996490612388138	0.010110532517672577	42	12.821658893333087	0.12010164189177533	0.9699070012282855	1.0	0.0	0.010358136933785957	0.0	0.290050886120372	0.9956580732700137	0.9999095431931252	1	131	132	1	48
NORP83_37	3610	36.34321329639889	0.998337950138504	0.0170299320322711	36	12.713677921641116	0.21163025933297805	0.9085872576177284	0.9999999999999885	0.0	0.011903789526548136	0.0	0.16814404432132965	0.9920731707317072	0.9996951219512196	1	92	93	1	26
NORP83_370	10996	34.24081484176064	0.9996362313568572	0.006948317485544697	35	9.463319329004962	0.09024972313498136	0.9288832302655512	0.999999999999926	0.0	0.004267755211616042	0.0	0.04456165878501273	0.9975523790875268	0.9998041903270022	2	62	64	2	25
NORP83_371	3182	31.830923947203022	0.9984286612193588	0.00831797629370723	31	12.624129583148164	0.2238306774967556	0.8359522313010685	0.9999999999993784	0.0	0.005323222745651335	0.0	0.06631049654305468	0.9969924812030077	0.9984962406015038	4	25	29	4	8
NORP83_372	6299	39.02540085727893	0.9988887124940466	0.012965742982545048	40	11.667782756256123	0.14702358428446335	0.9520558818860136	0.9999999999999988	0.0	0.009126834107862079	0.0	0.17097952055881885	0.9949974987493748	1.0	0	117	117	0	30
NORP83_373	3559	36.21466704130373	0.9977521775779712	0.014799135168535925	34	13.15355519073784	0.22051603727838198	0.940713683618994	0.999999999999987	0.0	0.0177763783790934	0.0	0.14273672379881988	0.9967144563918756	1.0	0	88	88	0	11
NORP83_374	6032	44.94147877984085	0.9975132625994696	0.011567575350867942	47	14.351928157743835	0.18480579590336474	0.9260610079575596	1.0	0.0	0.009849491676143796	0.0	0.4401525198938992	0.9958825635517364	1.0	0	88	88	0	23
NORP83_375	3932	31.50025432349949	0.9987283825025433	0.012945578365520238	33	10.477741263757824	0.16711527498591586	0.8736012207527976	0.9999999999991678	0.0	0.008509090968540689	0.0	0.019582909460834186	0.9944687045123728	1.0	0	65	65	0	19
NORP83_376	3994	39.135703555333	0.9972458688032048	0.011029781959592477	40	13.763875856245274	0.21781665872003644	0.9106159238858288	0.999999999999999	0.0	0.008202817070652069	0.0	0.17776664997496244	0.9978003849326368	1.0	0	53	53	0	8
NORP83_377	4380	38.63219178082193	0.9984018264840184	0.010534821092227031	40	12.496780050655167	0.1888472450007756	0.9385844748858448	0.9999999999999984	0.0	0.010580548547449829	0.0	0.18310502283105026	0.9978107516419362	1.0	0	57	57	0	9
NORP83_378	5193	33.30233005969574	0.9982668977469672	0.010361747617346095	36	10.732388354566591	0.14894606615394151	0.8657808588484498	0.9999999999998304	0.0	0.008707692416814683	0.0	0.02002695936838051	0.997553380782918	0.9997775800711745	1	59	60	1	11
NORP83_379	8640	38.74074074074074	0.9998842592592592	0.009646738571930658	39	10.96181957250675	0.11793722706975475	0.9616898148148147	0.9999999999999986	0.0	0.010953532373132456	0.0	0.15891203703703705	0.9959080515104104	1.0	0	91	91	0	34
NORP83_38	4452	29.63230008984726	0.9984276729559748	0.012793594832704924	30	11.39149636389348	0.17074656626662854	0.8241239892183289	0.9999999999956696	0.0	0.015327039194721004	0.0	0.05233602875112309	0.9940038157536112	0.9970019078768056	11	76	87	11	22
