scaffold	length	coverage	breadth	nucl_diversity	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_median	nucl_diversity_rarefied	nucl_diversity_rarefied_median	breadth_rarefied	conANI_reference	popANI_reference	SNS_count	SNV_count	divergent_site_count	consensus_divergent_sites	population_divergent_sites
NORP83_181	15773	72.52215811830342	0.9998098015596272	0.004140107379662972	76	19.317049123688513	0.1538145431945095	0.959043935839726	1.0	0.0	0.0036997631406179288	0.0	0.9095289418626769	0.9931909830105109	0.996099689297283	59	79	138	103	59
NORP83_368	5753	75.18772814183905	1.0	0.002312497530307711	76	15.232546175685973	0.20084594347447976	0.9867895011298452	1.0	0.0	0.002261532996292281	0.0	0.9570658786719972	0.9991192531266514	0.9994715518759908	3	5	8	5	3
NORP83_369	11398	61.18626074749956	0.9999122653097036	0.004332058578240261	70	25.81998225127465	0.2418581158485685	0.8548868222495175	1.0	0.0	0.003831252212784575	0.0	0.7911037024039305	0.9905582922824302	0.9953817733990148	45	59	104	92	45
NORP83_37	3610	73.57977839335179	1.0	0.005795981456984346	77	20.66772829192107	0.3440323661807994	0.9650969529085872	1.0	0.0	0.0055502630629629115	0.0	0.8955678670360111	0.9862227324913893	0.9939724454649828	21	42	63	48	21
NORP83_370	10996	68.23626773372135	0.9994543470352856	0.008938466649293764	76	25.142218570376354	0.23977614894817656	0.9865405602037104	1.0	0.0	0.007247058982004617	0.0	0.7127137140778464	0.9935471976401179	1.0	0	183	183	70	0
NORP83_371	3182	49.71181646763043	0.9984286612193588	0.0028796595928473057	64	28.551280052126643	0.5062251868832154	0.7259585166561909	1.0	0.0	0.002115720582060443	0.0	0.5757385292269013	0.9965367965367964	0.9982683982683984	4	5	9	8	4
NORP83_372	6299	68.65645340530243	1.0	0.004582344663830673	73	20.82928503251421	0.2624659892575516	0.944118113986347	1.0	0.0	0.0043313161130807964	0.0	0.8709318939514209	0.9936102236421726	0.9976458718681688	14	41	55	38	14
NORP83_373	3559	47.31862882832257	0.9997190221972464	0.0072413184665985906	45	25.24918619398389	0.423296242214576	0.8375948300084294	1.0	0.0	0.004724463570125237	0.0	0.4582747962910929	0.9798725259979872	0.9919490103991948	24	45	69	60	24
NORP83_374	6032	72.63809681697613	1.0	0.00424989871486514	80	22.682011260896438	0.2920699642366385	0.9539124668435012	1.0	0.0	0.0036397799615215383	0.0	0.843501326259947	0.9914841849148418	0.9951338199513382	28	28	56	49	28
NORP83_375	3932	50.492370295015256	0.9997456765005086	0.006165370580908157	56	24.8191258080764	0.395853927856888	0.8196846388606307	1.0	0.0	0.005139541063230224	0.0	0.5872329603255341	0.985107043127521	0.9941048712379772	19	37	56	48	19
NORP83_376	3994	69.7608913370055	1.0	0.0046669091681504895	78	24.121150629027056	0.3817230327686669	0.9251377065598396	1.0	0.0	0.003544491888616274	0.0	0.8227341011517276	0.9872801082543978	0.9929634641407308	26	25	51	47	26
NORP83_377	4380	60.067808219178076	0.9984018264840184	0.004387218204626064	66	23.246244165431037	0.35128962416417425	0.9	1.0	0.0	0.004105732106015393	0.0	0.7687214611872146	0.9903602232369356	0.9964485032978184	14	30	44	38	14
NORP83_378	5193	71.88080107837474	0.9996148661659928	0.0030485473527929186	73	15.35653191877044	0.21312078388358552	0.9822838436356632	1.0	0.0	0.0028667758827123357	0.0	0.941267090313884	0.9949029602038816	0.9952950401881984	24	4	28	26	24
NORP83_379	8640	68.41284722222223	0.999537037037037	0.0032993692240919077	70	14.45492024219229	0.15551918179298935	0.9847222222222224	1.0	0.0	0.003232682168680334	0.0	0.9122685185185184	0.9962388340385521	0.9970615890926188	25	20	45	32	25
NORP83_38	4452	49.291329739442936	0.9948337825696316	0.00570511036623389	56	27.02657150351277	0.4050999214476393	0.7848158131176999	1.0	0.0	0.005209101888233979	0.0	0.5626684636118598	0.9839725243274184	0.9891242129364624	38	25	63	56	38
NORP83_380	4007	70.33216870476666	0.9997504367357124	0.003719666032193536	74	21.491380408380884	0.33955399069299885	0.9558273022211129	1.0	0.0	0.002979179211559213	0.0	0.8390316945345645	0.9950391644908616	0.9971279373368146	11	15	26	19	11
NORP83_381	7631	61.79045996592845	0.9997379111518804	0.004630721652945868	72	27.953890431124126	0.3200221138810701	0.8521818896605949	1.0	0.0	0.0034172465187916057	0.0	0.7233652208098545	0.9892357373519914	0.9947716438566816	34	46	80	70	34
NORP83_382	4161	66.21509252583513	1.0	0.003955184013825552	73	22.486164894826594	0.3486331868323741	0.9211727950012016	1.0	0.0	0.003776103714201451	0.0	0.8166306176399903	0.9903469866944952	0.992173232454996	30	11	41	37	30
NORP83_383	3734	49.158810926620255	1.0	0.006519775041285203	52	25.229141767035106	0.4129271913261468	0.824317086234601	1.0	0.0	0.00428866401978345	0.0	0.5291912158543117	0.9834307992202728	0.9918778427550358	25	34	59	51	25
NORP83_384	4951	61.94788931528984	1.0	0.003615051449653573	66	20.23005714692656	0.287537511709312	0.9293072106645124	1.0	0.0	0.0037876507159675383	0.0	0.8210462532821652	0.9963051510541188	0.9971745272766791	12	17	29	17	13
NORP83_385	5580	66.92365591397851	1.0	0.0038465472924559267	72	18.37845609084285	0.24605423498426185	0.9804659498207884	1.0	0.0	0.002965239833479072	0.0	0.8372759856630825	0.9941509778833852	0.9987205264119904	7	33	40	32	7
NORP83_386	8782	75.96253700751538	1.0	0.004073676172669183	82	22.08550152628284	0.2356868094329737	0.9410157139603736	1.0	0.0	0.0035503635964759805	0.0	0.8928490093372808	0.9921345595353341	0.9946757018393029	44	33	77	65	44
NORP83_387	6048	67.55555555555556	0.9995039682539684	0.004397945337012099	75	23.64446523674345	0.3040601544616898	0.9290674603174603	1.0	0.0	0.003571299792509141	0.0	0.8065476190476191	0.990923651895355	0.9943050364833599	32	25	57	51	32
NORP83_50	5106	41.94594594594594	0.99960830395613	0.006764645364186528	38	27.166116055692026	0.3802153783034022	0.7148452800626713	1.0	0.0	0.0040403005827120975	0.0	0.4432040736388562	0.9863013698630136	0.9969863013698629	11	52	63	50	11
NORP83_51	4703	83.15181798851795	0.9687433553051245	0.003088548472598651	73	51.012920032055966	0.7439416460545508	0.929194131405486	1.0	0.0	0.003000699806547047	0.0	0.850946204550287	0.9993135011441648	0.9993135011441648	3	8	11	3	3
NORP83_52	3565	34.706591865357645	1.0	0.00627486995112081	28	27.67578825047336	0.4635868959805385	0.5963534361851333	0.9999999999999508	0.0	0.004569321196317032	0.0	0.33464235624123423	0.9783631232361242	0.9863593603010348	29	20	49	46	29
NORP83_53	28443	67.63875118658369	0.9997187357170482	0.00381863742393973	72	18.973852341767714	0.1125059394453985	0.9546461343740112	1.0	0.0	0.003538075009923092	0.0	0.8813767886650494	0.992671159724524	0.9955805988288589	120	123	243	199	120
NORP83_54	3389	67.12481557981705	0.9997049277072882	0.004744609377431264	74	23.4508847629878	0.4028909682292183	0.942165830628504	1.0	0.0	0.0036599849882031905	0.0	0.78312186485689	0.9837143751957408	0.9893517068587536	34	20	54	52	34
NORP83_55	3632	61.04515418502203	0.9994493392070484	0.004468448388461832	64	21.84773218501658	0.3625711457845162	0.9162995594713657	1.0	0.0	0.004248785946670775	0.0	0.759636563876652	0.993689903846154	0.9957932692307692	14	15	29	21	14
NORP83_56	13474	70.37553807332641	0.9994804809262284	0.00410948660447774	75	20.31347362535498	0.17500563779405515	0.9530206323289298	1.0	0.0	0.0035293839252422687	0.0	0.8756865073474841	0.9918230667393504	0.9945487111595671	70	56	126	105	70
NORP83_57	3062	63.25473546701503	0.9977139124755062	0.0038962475908310705	79	31.95235117130156	0.577525488129707	0.7736773350751143	1.0	0.0	0.0038459180011155563	0.0	0.7240365774003918	0.9907133811734911	0.9953566905867456	11	14	25	22	11
NORP83_58	4033	50.25613687081577	0.9947929580957104	0.005281651939714194	55	23.122537185921416	0.3641457325880437	0.8517232829159435	1.0	0.0	0.004739419497207909	0.0	0.5893875526903051	0.9880640465793304	0.9962154294032024	13	30	43	41	13
NORP83_59	4618	69.63988739714162	0.9995669120831528	0.0047699804757243	77	26.93445251121944	0.3963950430104664	0.9268081420528368	1.0	0.0	0.003305587144354916	0.0	0.8022953659592897	0.9950934579439252	0.9988317757009346	5	29	34	21	5
NORP83_6	5990	63.17412353923206	0.9594323873121868	0.0040269989807972814	70	27.30900097186944	0.352881309480954	0.8691151919866444	1.0	0.0	0.003739721991799061	0.0	0.7804674457429048	0.9903956972723779	0.9946215904725316	28	26	54	50	28
NORP83_60	4872	57.32799671592775	0.998768472906404	0.005499112578065235	65	24.635969759749127	0.3529885331533137	0.8743842364532021	1.0	0.0	0.0036586797579868384	0.0	0.6715927750410509	0.9842723004694836	0.9910798122065728	38	37	75	67	38
NORP83_61	6891	69.03497315338848	0.9615440429545784	0.004292284772014932	77	25.080189406445648	0.30214902768227675	0.9058191844434771	1.0	0.0	0.0039991769633639365	0.0	0.8461761718183137	0.9921499519384812	0.9955142582505608	28	32	60	49	28
NORP83_62	4218	65.51706970128022	0.9992887624466572	0.004555935659644961	78	28.49999488816267	0.43887716169824	0.8703176861071598	1.0	0.0	0.003996368434797115	0.0	0.7311522048364154	0.9863797330427676	0.9904658131299372	35	19	54	50	35
NORP83_63	8488	62.98975023562677	0.9703110273327049	0.0037629000604214595	68	21.981688753720032	0.2386074245689657	0.9132893496701224	1.0	0.0	0.0033411961149636404	0.0	0.849081055607917	0.9948400412796696	0.9963880288957688	28	25	53	40	28
NORP83_64	6872	71.86030267753202	0.9997089639115252	0.004232202780253935	77	20.348305450732315	0.2454812205622099	0.9598370197904541	1.0	0.0	0.0034553593263749733	0.0	0.8648137369033759	0.9898423286840509	0.99620982413584	25	46	71	67	25
NORP83_65	3128	67.47058823529412	0.9968030690537084	0.003856327608149357	75	26.27124213053295	0.4698039528391842	0.9114450127877238	1.0	0.0	0.0031414872889884426	0.0	0.7867647058823529	0.9933356716941424	0.9957909505436688	12	14	26	19	12
NORP83_66	3603	61.87621426588954	0.9997224535109632	0.003906493232538666	64	14.05046998464838	0.2341094783629768	0.9725228975853456	1.0	0.0	0.0038035913702134656	0.0	0.8964751595892312	0.9945776255707762	0.9954337899543378	16	9	25	19	16
NORP83_328	3558	65.44716132658797	0.9988757729061272	0.0037673798341018023	71	22.90653324731121	0.3840762334607684	0.913434513771782	1.0	0.0	0.003488183745977258	0.0	0.8324901630129287	0.9910769230769232	0.9935384615384616	21	12	33	29	21
NORP83_329	4338	73.1009681881051	0.9983863531581374	0.004656890157499039	77	20.31477610396824	0.30847312214607625	0.9732595666205625	1.0	0.0	0.004056787645260851	0.0	0.8898109727985246	0.994789199431549	0.997868308858361	9	24	33	22	9
NORP83_33	3130	58.49424920127795	1.0	0.005108124145188464	70	27.656048085044755	0.4944101067794032	0.8664536741214057	1.0	0.0	0.00373092989315349	0.0	0.6734824281150159	0.9889380530973452	0.9933628318584072	18	14	32	30	18
NORP83_330	3871	47.18651511237406	0.9997416688194264	0.006953707356433192	40	33.86571158417878	0.5443832109721198	0.6869026091449237	1.0	0.0	0.00450141816672045	0.0	0.4554378713510721	0.9770590447536668	0.9890936442271532	29	32	61	61	29
NORP83_331	3257	64.3125575683144	1.0	0.0046213709409839146	73	23.98256848538355	0.42029429520410505	0.9005219527172245	1.0	0.0	0.0038444878156890243	0.0	0.7881486030089039	0.9911353562904875	0.9962495738152064	11	20	31	26	11
NORP83_332	7218	69.06068162926019	0.9998614574674424	0.004282981195735447	74	18.275641947426127	0.2151266865899112	0.9668883347187588	1.0	0.0	0.003799360683735653	0.0	0.8667220836796896	0.9928356498065626	0.99656111190715	24	37	61	50	24
NORP83_333	3565	54.38597475455821	1.0	0.005044097999170494	64	32.63862612755711	0.546717558271704	0.7447405329593267	1.0	0.0	0.0042044485746272064	0.0	0.6179523141654979	0.9845574387947268	0.991337099811676	23	20	43	41	23
NORP83_334	5909	60.56760873244203	0.9996615332543578	0.0038415021246730467	64	20.729210287226763	0.2696885535189274	0.9167371805720088	1.0	0.0	0.003666611513325035	0.0	0.8170587239803689	0.9935388591471294	0.997230939634484	15	30	45	35	15
NORP83_335	9402	60.27940863646033	0.9980855137204849	0.003886563469669979	75	32.40571385939973	0.3342216404736328	0.7560093597106998	1.0	0.0	0.0034837996400458593	0.0	0.7300574345883855	0.9945132245357344	0.996060776589758	28	22	50	39	28
NORP83_336	10344	80.50551044083527	1.0	0.004097194754875577	82	13.24634843635116	0.13024855454572756	0.9940061871616396	1.0	0.0	0.004122199198584475	0.0	0.9759280742459396	0.993289243337872	0.9954289048823186	47	46	93	69	47
NORP83_337	3430	71.89446064139942	1.0	0.0035431514446269134	74	16.617597497080666	0.28378176986214193	0.9816326530612244	1.0	0.0	0.003472920635329557	0.0	0.9323615160349854	0.9982179982179982	0.9982179982179982	6	2	8	6	6
NORP83_338	3613	64.78798782175477	1.0	0.004199252619289551	71	24.624248447193523	0.409721839166266	0.8956545806808747	1.0	0.0	0.0040035887863654205	0.0	0.8021035150844174	0.9913473423980222	0.9941285537700866	19	12	31	28	19
NORP83_339	7624	66.5261017838405	0.9994753410283316	0.0035861824230446477	73	21.58631252614776	0.2472381587320581	0.9349422875131164	1.0	0.0	0.003025519212993988	0.0	0.8275183630640084	0.9939674523007856	0.9969135802469136	22	29	51	43	22
NORP83_34	3589	68.49428810253552	0.9997213708553916	0.0035177087429895115	72	15.64628106442122	0.2612070595664557	0.9760378935636668	1.0	0.0	0.0035378775268635203	0.0	0.8952354416271942	0.9945760776477304	0.9962888952326576	13	13	26	19	13
NORP83_340	4374	68.8212162780064	0.9965706447187928	0.004740018477365271	74	21.844883755768038	0.33033911378225755	0.949931412894376	1.0	0.0	0.003944100132450057	0.0	0.840877914951989	0.9927797833935018	0.9966305655836342	14	26	40	30	14
NORP83_341	3258	56.39349294045425	0.9993861264579496	0.0038606231735850423	60	26.02954088699421	0.4560974338226516	0.8643339472068754	1.0	0.0	0.003941197901585536	0.0	0.6764886433394721	0.9900568181818182	0.9921875	22	12	34	28	22
NORP83_342	7029	55.1465357803386	0.9871959026888604	0.004352746507185756	64	29.05625419967002	0.3465961624798193	0.7999715464504197	1.0	0.0	0.003539666902476868	0.0	0.6319533361786883	0.9902187444424684	0.9964431797972612	20	43	63	55	20
NORP83_343	4860	71.47448559670781	0.9995884773662552	0.002867412856493723	75	16.156244803003148	0.2317752058913414	0.9833333333333332	1.0	0.0	0.0028310175141856853	0.0	0.9181069958847736	0.9956057752667922	0.9974890144381671	12	15	27	21	12
NORP83_344	8160	71.78799019607844	0.9993872549019608	0.004145204411039605	78	22.08254684977376	0.24447288292498665	0.9462009803921568	1.0	0.0	0.0038234540321098187	0.0	0.8401960784313726	0.9935241549022148	0.996503043647196	27	39	66	50	27
NORP83_345	3050	68.90688524590163	0.9990163934426228	0.006172559620516882	73	18.630853622197492	0.33740696357046496	0.9727868852459016	1.0	0.0	0.004749425343626768	0.0	0.8557377049180328	0.989551735760027	0.9959555106167848	12	26	38	31	12
NORP83_346	5394	53.6486837226548	0.9985168705969596	0.0033870727890858987	66	33.5378724257714	0.4566887340665942	0.7352614015572859	1.0	0.0	0.0028679822562683865	0.0	0.5824990730441231	0.9939485627836612	0.9967221381744832	13	15	28	24	13
NORP83_347	4346	70.16728025770824	1.0	0.004644064571687423	71	15.006819950243175	0.22766369571650985	0.981132075471698	1.0	0.0	0.0045154559676209285	0.0	0.9438564196962724	0.9910881801125704	0.99765478424015	10	36	46	38	10
NORP83_348	6082	72.35415981585005	0.987010851693522	0.004269137326899486	77	21.55767841881525	0.2764486589064795	0.9587306806971392	1.0	0.0	0.003442034493120416	0.0	0.8793160144689247	0.992282627336649	0.9960555650831762	23	31	54	45	23
NORP83_349	3524	43.989784335981845	0.9957434733257662	0.006754238390235146	49	25.417722598364858	0.4282331801338327	0.7480136208853575	1.0	0.0	0.004896165032214793	0.0	0.4957434733257662	0.9844461305007588	0.9958270106221548	10	36	46	41	11
NORP83_310	9595	74.25617509119333	0.9988535695674832	0.004183266849608791	80	21.00348198539401	0.21443291111649534	0.9610213652944242	1.0	0.0	0.0036751359284317173	0.0	0.9016154247003648	0.9934931135451688	0.9969634529877454	28	43	71	60	28
NORP83_311	26324	75.25034189332928	1.0	0.0031195594075598128	78	17.62535178766861	0.10863508338008188	0.9736362254976448	1.0	0.0	0.002978431731613496	0.0	0.9373575444461328	0.9952399531798674	0.9968006242684354	82	52	134	122	82
NORP83_312	4470	85.08299776286353	1.0	0.006920010567314283	77	67.2579165567837	1.0060932441493005	0.7078299776286353	1.0	0.0	0.0066590363451515255	0.0	0.5941834451901566	0.9927307206068268	0.9955752212389379	14	33	47	23	14
NORP83_313	3293	47.23170361372608	0.9996963255390222	0.00685583463659345	47	29.972090520783986	0.522380699137836	0.7330701488004859	1.0	0.0	0.006062121328079373	0.0	0.4810203461888855	0.9830157415078709	0.9954432477216238	11	34	45	41	11
NORP83_314	9429	64.8112207020893	0.9994697210732846	0.004707568925855443	73	29.35502090608745	0.3023239875092741	0.8587336939230035	1.0	0.0	0.003880867918769071	0.0	0.7527839643652561	0.9906138075830556	0.99481289366432	42	48	90	76	42
NORP83_315	4615	65.7510292524377	0.9986998916576382	0.0035460803323801304	68	17.486084438627493	0.2574268106687109	0.9692307692307692	1.0	0.0	0.003902926409521168	0.0	0.8589382448537378	0.9926224010731052	0.9946344735077131	24	14	38	33	24
NORP83_316	3615	71.14827109266943	0.9988934993084372	0.004734724256378331	73	20.77597377314714	0.34559489154196904	0.9656984785615492	1.0	0.0	0.004268426098165912	0.0	0.8804979253112033	0.994557433400172	0.9971354912632484	10	17	27	19	10
NORP83_317	3405	66.10102790014686	0.9973568281938326	0.002718672575044212	76	24.96328726613104	0.42786523321505976	0.8883994126284875	1.0	0.0	0.00213921093406777	0.0	0.8261380323054331	0.9983471074380166	0.9993388429752066	2	4	6	5	2
NORP83_318	3156	78.34790874524715	0.9977820025348544	0.003448824210501744	81	19.10845568441181	0.3401934187620028	0.9746514575411914	1.0	0.0	0.003676060286494476	0.0	0.926489226869455	0.9964239271781534	0.9964239271781534	11	7	18	11	11
NORP83_319	7221	74.44079767345244	0.9993075751280986	0.004247882399141535	78	23.00357305930372	0.27072396361045226	0.9616396620966624	1.0	0.0	0.003723638770049997	0.0	0.8723168536213821	0.9916474654377879	0.9963997695852534	25	44	69	58	25
NORP83_32	8611	71.1693183137847	0.9646963186621764	0.002358075403421034	76	22.05467476267323	0.2376835262268705	0.9350830333294624	1.0	0.0	0.0025509910674870184	0.0	0.8847985135292068	0.9981371087928465	0.9981371087928465	15	1	16	15	15
NORP83_320	3007	55.78217492517459	0.9966744263385434	0.006868962721148564	61	23.731442259261986	0.4328422488737381	0.8912537412703692	1.0	0.0	0.004963180011286372	0.0	0.6358496840705021	0.9843283582089551	0.9955223880597016	12	40	52	42	12
NORP83_321	7685	74.93558880936891	1.0	0.003714076819121504	78	17.111183422197474	0.19520294639055286	0.9816525699414445	1.0	0.0	0.0028877194209765427	0.0	0.9197137280416396	0.9936373276776246	0.9969512195121952	23	30	53	48	23
NORP83_322	4301	79.07719135084864	0.9981399674494305	0.003196565464294032	80	15.995613590718412	0.2439308204177339	0.983027202976052	1.0	0.0	0.002946624838351175	0.0	0.9609393164380376	0.9964522232734152	0.9966887417218544	14	7	21	15	14
NORP83_323	5706	71.55678233438486	0.9998247458815284	0.003657051041174087	73	14.228297945015699	0.1883758072839376	0.9861549246407292	1.0	0.0	0.0033913204874688185	0.0	0.9490010515247108	0.9948462768793318	0.9957348498311712	24	12	36	29	24
NORP83_324	4356	69.45156106519742	0.9995408631772268	0.005439631783585752	77	25.490895669353897	0.3862700322036631	0.9230945821854912	1.0	0.0	0.0041581395838116144	0.0	0.8094582185491277	0.9890574483959216	0.9972643620989804	11	38	49	44	11
NORP83_325	3254	75.01505838967425	0.999078057775046	0.003848649841573626	81	20.965539833786718	0.3675902788882453	0.9643515673017824	1.0	0.0	0.0033967855674749137	0.0	0.8795328826060234	0.9961759082217974	0.9974506054811982	8	9	17	12	8
NORP83_326	4582	57.90942819729376	0.9951986032300304	0.004343663191770486	66	26.903133109043388	0.3974868033084735	0.8371890004364906	1.0	0.0	0.003343833732746715	0.0	0.7343954604975993	0.9893117831074036	0.9958289885297184	16	29	45	41	16
NORP83_327	5441	66.24480793971696	0.9862157691600808	0.004171937448451013	71	22.471848940877	0.30467677992350817	0.9213379893401948	1.0	0.0	0.0031458334350544788	0.0	0.8469031428046315	0.9934171154997008	0.9972072611210852	14	26	40	33	14
NORP83_20	12473	54.307544295678674	0.7440070552393169	0.004773512331311069	68	37.503303000084145	0.3358160644080419	0.7104946684839253	1.0	0.0	0.0041750903166362105	0.0	0.6443517998877576	0.9881516587677726	0.994019408711352	53	65	118	105	53
NORP83_200	4790	36.90459290187891	0.9549060542797496	0.005296313915082672	29	33.10357440840757	0.4783573721041988	0.5388308977035491	0.9999999999999929	0.0	0.003917226727803591	0.0	0.3914405010438413	0.9872142580395196	0.9961255327392484	10	25	35	33	10
NORP83_201	5658	64.31583598444679	1.0	0.004595170341134214	67	17.310834916199113	0.23015739075157	0.9768469423824672	1.0	0.0	0.004220438634851109	0.0	0.8543655001767408	0.9940293106567758	0.9971051203184368	16	34	50	33	16
NORP83_202	3869	64.62548462134919	0.9966399586456448	0.0030161366756839003	73	22.84624643737261	0.3673428781724829	0.9302145257172396	1.0	0.0	0.0032166838442158068	0.0	0.7560093047299044	0.9974993053626008	0.9980550152820228	7	2	9	9	7
NORP83_203	3725	73.3165100671141	1.0	0.003121394555545498	76	15.756995545653288	0.2582073354786588	0.9677852348993288	1.0	0.0	0.002978616472378404	0.0	0.9390604026845638	0.99750346740638	0.9983356449375866	6	7	13	9	6
NORP83_204	3791	69.480611975732	0.999736217356898	0.0036660002680615205	72	17.672765732513426	0.28706808723963906	0.9675547348984436	1.0	0.0	0.0031730894776493823	0.0	0.8939593774729623	0.9945474372955287	0.9961832061068704	14	13	27	20	14
NORP83_205	3475	65.88057553956835	0.9988489208633092	0.004289030328816668	72	22.38049921231641	0.37971247227119137	0.9312230215827338	1.0	0.0	0.003696581883864014	0.0	0.7913669064748201	0.9938195302843016	0.9969097651421508	10	18	28	20	10
NORP83_206	4012	69.01894317048854	0.9997507477567298	0.002715108497436613	72	17.083664282693842	0.2697458037388198	0.9768195413758723	1.0	0.0	0.00257361902862685	0.0	0.8843469591226321	0.9987241643276346	0.9987241643276346	5	2	7	5	5
NORP83_207	3870	54.86950904392765	0.9997416020671834	0.004855395891231629	65	26.69969418897531	0.4292466577001582	0.7963824289405684	1.0	0.0	0.004320465426408626	0.0	0.7108527131782946	0.9870214146658014	0.990914990266061	28	17	45	40	28
NORP83_208	4077	70.7495707628158	0.9985283296541576	0.004831395092162682	76	24.001570301363234	0.3759434898872918	0.9222467500613196	1.0	0.0	0.004577353126306027	0.0	0.8469462840323767	0.9949468085106384	0.9965425531914892	13	12	25	19	13
NORP83_209	3358	56.982430017867784	0.9994044073853484	0.004982472560471352	64	22.57526596794032	0.38963432117421504	0.8758189398451459	1.0	0.0	0.004373396825714915	0.0	0.7522334723049434	0.99081944916695	0.9976198571914316	7	24	31	27	7
NORP83_21	3447	56.1053089643168	0.9994197853205686	0.005502609622399568	66	30.654388755915946	0.5221977836474626	0.7885117493472585	1.0	0.0	0.004693701541866102	0.0	0.6724688134609805	0.9834437086092715	0.991905813097866	22	29	51	45	22
NORP83_210	3307	55.75385545811915	0.9652252797097068	0.004425913222563027	64	27.01302555331913	0.4698095112634966	0.850922286059873	1.0	0.0	0.0036928270604205116	0.0	0.6449954641669187	0.9932480454868514	0.9971570717839374	8	17	25	19	8
NORP83_211	19100	70.48984293193719	1.0	0.0032984437775309683	72	14.864394066698244	0.10755779638319696	0.9825130890052356	1.0	0.0	0.003158452139098711	0.0	0.9335078534031414	0.995683683256954	0.9978684855589895	40	58	98	81	40
NORP83_212	4280	60.51518691588785	0.9995327102803738	0.0047988380596522	66	23.679237982115477	0.361990004824465	0.9203271028037384	1.0	0.0	0.0026612139994043327	0.0	0.7198598130841122	0.9883219091139884	0.9966996699669968	13	36	49	46	13
NORP83_213	5902	71.77058624195188	0.9991528295493052	0.0050758528663263905	79	21.769608507891284	0.2833921471460209	0.962893934259573	1.0	0.0	0.0044319362102630535	0.0	0.8488647915960691	0.9922576104170332	0.9948970614112264	28	23	51	44	29
NORP83_214	10942	72.11679766039116	0.99479071467739	0.0035426435607655016	74	19.75444840590149	0.18885844023739268	0.9696581977700603	1.0	0.0	0.003393443392731399	0.0	0.9199415097788338	0.9938737040527804	0.9955702167766258	47	31	78	65	47
NORP83_215	5363	66.1161663248182	0.9996270743986576	0.004960254186720414	74	23.36254338487865	0.3190485065561096	0.9472310274100316	1.0	0.0	0.004023020263381971	0.0	0.7581577475293679	0.9885826771653544	0.9927165354330708	37	30	67	58	37
NORP83_216	4961	79.30598669623059	1.0	0.0040248553080061145	81	17.287025895178402	0.2454592734025509	0.9856883692803872	1.0	0.0	0.004194745888649432	0.0	0.9514210844587784	0.9955010224948876	0.9979550102249488	10	24	34	22	10
NORP83_217	3263	61.26417407293901	0.9996935335580754	0.002384623994833301	63	14.167816515193538	0.2480624024110506	0.9659822249463684	1.0	0.0	0.00246829937915416	0.0	0.9010113392583512	1.0	1.0	0	1	1	0	0
NORP83_218	3298	52.950576106731354	0.9975742874469375	0.006207387251633945	59	25.898768171777267	0.4510447525070748	0.8347483323226198	1.0	0.0	0.0039280813462840855	0.0	0.6273499090357793	0.9836541954231748	0.9952778786778059	13	35	48	45	13
NORP83_293	3490	54.05587392550143	0.9997134670487106	0.0038662327162192205	62	25.01019909197463	0.4234154141747716	0.8226361031518624	1.0	0.0	0.0036273353069936616	0.0	0.708595988538682	0.9972135144548938	0.9986067572274469	4	12	16	8	4
NORP83_294	6576	68.33591849148418	1.0	0.004108511673292514	74	20.8225870923772	0.2567951450033327	0.9458637469586376	1.0	0.0	0.003820587831379951	0.0	0.8435218978102191	0.9932475884244372	0.9977491961414792	14	39	53	42	14
NORP83_295	7072	69.90158371040724	0.9967477375565612	0.0023657842974654786	72	15.5709563209772	0.18517180834823413	0.9814762443438914	1.0	0.0	0.002303171535902204	0.0	0.9229355203619909	0.9994237141622244	0.9995677856216684	3	4	7	4	3
NORP83_296	6131	66.42733648670689	0.9991844723536129	0.005258235710675407	70	18.37459925102469	0.2346862462913604	0.977817648018268	1.0	0.0	0.0041228371236069475	0.0	0.837057576251835	0.9889908256880734	0.9954962468723936	27	58	85	66	27
NORP83_297	12443	76.36703367355139	0.9996785341155671	0.0030641565930370485	79	15.347025863732764	0.13758754658022576	0.9916418870047417	1.0	0.0	0.00295588248772427	0.0	0.9399662460821344	0.99910851770808	0.9991895615528001	10	12	22	11	10
NORP83_298	3010	101.11196013289036	0.9996677740863787	0.0066989524414309285	102	28.03387408400557	0.5110601575145824	0.9853820598006644	1.0	0.0	0.006865007078911467	0.0	0.9607973421926912	0.9986513823331086	0.9996628455832772	1	30	31	4	1
NORP83_299	9276	39.60316946959897	0.9980595084087968	0.007146798021465117	27	33.389914677955076	0.3467035991766765	0.5630659767141009	0.9999999999999992	0.0	0.003971106177258932	0.0	0.3820612332902113	0.9820026804518476	0.9944476354585488	29	79	108	94	29
NORP83_3	15589	71.18384758483545	1.0	0.0037870903693540963	73	15.034941433389001	0.12042219585437886	0.986079928154468	1.0	0.0	0.003684081811897722	0.0	0.932901404836744	0.9921935987509758	0.995576372625553	68	64	132	120	68
NORP83_30	4571	68.66374972653685	0.9997812294902648	0.005852268332185551	76	23.176031981259083	0.3428317072818667	0.9317436009625902	1.0	0.0	0.005241260546543725	0.0	0.8122949026471231	0.9889645456679972	0.9960084526884244	17	36	53	47	17
